sepal.length,sepal.width,petal.length,petal.width,variety
4.703728314272669,3.5917592819623136,4.840742688726364,1.9120201912500585,Versicolor
5.385996928129345,2.939163577199196,4.754585979780835,-0.19309957051123644,Virginica
4.7700384418906445,2.370985019708111,6.58145860545937,1.2517501931779045,Virginica
4.3470551883453385,2.4021130351800712,6.6821063595611,-0.061164833269971075,Versicolor
6.746932703689775,2.842225752148517,5.938012600986112,2.0835190935140457,Virginica
5.578946879385902,3.4056960121149933,-1.8220554725738418,0.7375386988542584,Setosa
4.5662406987153465,3.9591983226252494,4.820195009522093,1.9159286545394585,Virginica
5.6867923092465595,3.4942667369865745,7.554044079165875,0.23404994333780266,Versicolor
5.594798401216352,2.4310837042495086,0.8366961160020832,0.2505335246625988,Setosa
6.084619107694049,3.0361921659911633,3.621647126292144,0.2792900902619921,Virginica
4.714500196834346,3.77009086930728,1.7342177861909411,0.6062486173710215,Virginica
4.3363652652327795,3.4735333513967577,5.95605172460722,1.4600008282373529,Versicolor
4.4101974266297965,4.071256506206008,5.531777013789685,0.7466999709159936,Versicolor
4.417629036438067,2.874305627363261,4.825394821361592,0.7950487727790787,Versicolor
5.720666390561711,3.031932551011528,2.236724490742566,1.7396422320883074,Setosa
5.175309447164416,3.519611734566908,2.592450109893185,1.260424689743167,Versicolor
6.161962592617421,2.3421152314887754,3.3914650720664694,1.8750768586675992,Setosa
3.9575604289440647,4.4888650385293465,4.48652602017682,2.2200203026873515,Setosa
4.8854481439530435,2.631746349992459,4.2962782647208515,0.6180902232894014,Setosa
4.303351940036674,3.1971958856403035,0.06201210947040225,2.19722837654959,Setosa
5.567835072425068,3.0184653257340552,3.5403749355398557,0.30084046336030323,Setosa
5.449747542776865,4.036863723892022,2.7856562601258648,0.8469920195523809,Setosa
7.640794931701845,2.2883622424806056,2.2479275894497595,1.6684483205542724,Versicolor
4.233747640719572,3.3686083217214082,3.8645714663130613,2.092912275356815,Virginica
3.8145736864703874,3.7893107311443903,5.1189156077469535,1.3714389095170547,Virginica
4.475845688725092,3.5484173886887174,3.209888278002589,-0.2533557181499528,Virginica
4.425134015724813,2.7362713771180114,3.3994835095285127,2.6795643676735788,Virginica
5.125219410476928,2.8515141475161,2.8975139750366674,0.3380569985928617,Virginica
6.065663387923823,3.3088541417552637,6.421514173823159,1.6100676888464829,Setosa
4.927041423829118,2.865866618975444,0.3665422980862361,1.1679823693392932,Setosa
4.0897431626372365,2.7652321373356017,4.620053215260301,0.7153639452328681,Setosa
4.959637696602956,3.372242691231465,1.5236748591095224,1.3639715712635825,Virginica
4.3248894954686214,2.7878704048312795,1.7317970279137167,1.6554046766857513,Versicolor
5.590419755861444,3.9760585620070112,2.110133391731101,0.03835701869003108,Setosa
5.7895803614919235,2.8058135637069617,2.425809416058333,1.4010537102070997,Versicolor
5.383542965666221,3.5131761475939114,0.9711002216631016,2.4195289966984834,Setosa
4.891239450079613,3.4496946359789744,0.1813654279349881,1.5711995899583382,Setosa
4.83338850073758,3.07619709995981,2.796116934710221,1.5256424216714153,Setosa
4.962217234199613,2.746740047035571,0.8245322053187032,0.21553367810149926,Virginica
5.748670834576447,2.679822109360244,2.8417989841012314,1.8135637294233218,Setosa
5.019283073640799,2.8878503827873923,2.562637177282372,2.0905128709500103,Setosa
4.309185723281686,2.9680453140934637,2.0431729797322253,1.6002383573079768,Setosa
3.8622473608065104,3.6308063514218905,4.234132210089691,0.9768696451124868,Setosa
7.1549277192452685,3.3679507427375968,3.2681443527750598,2.061756919928778,Versicolor
4.3893234502714265,2.814622287187885,2.188860458512901,1.1526521926382087,Setosa
5.294952446336751,2.5383618135622523,0.7013251746328981,0.07421774057681682,Versicolor
4.560772619601722,3.646076791979541,2.9185819870138108,1.105680537911773,Versicolor
5.316134228102799,3.2329878354673247,1.5412693699595408,0.640741436600563,Setosa
4.366101490146903,2.8682502287766516,6.230892604000152,0.6255981457545543,Versicolor
4.4851477224022185,2.5249491903540924,-0.3564271741466962,1.3336342201330145,Virginica
5.387709340630308,2.456745343909239,4.7399759908358625,0.7680758893592032,Virginica
3.883390741761416,3.479042699402712,4.6168100334548905,1.5963043003715711,Virginica
3.870612559546412,3.676566385597497,0.9535970674446412,0.5874732223913441,Setosa
3.627683302734273,4.609689294787469,4.7059827789255975,-0.43617256193487214,Virginica
3.601361104084992,3.120418871294588,3.555486327961152,0.0867028187004861,Setosa
4.3845490496574415,3.969773770499629,3.0782222440034963,1.1565720947208622,Virginica
4.377077694726683,3.7563385500303856,4.674698948936393,0.23272496791095615,Setosa
4.805743490654797,2.5532661792294578,0.14711126589361068,0.6520328313402481,Versicolor
4.162450772818815,4.103624937489698,0.977037670550958,1.6752391532642374,Setosa
4.539651977613773,2.311512953048303,5.892156721435068,1.8016643680453976,Versicolor
4.987535954538976,2.661840978763756,1.2785795550789498,0.09413127092909787,Setosa
4.592902562096937,2.655206502989791,3.5936502007024376,0.8528857141385177,Virginica
6.274955430410443,3.042631230269377,4.29082085121055,0.3222969733629499,Setosa
4.634653143548488,2.7456751073066554,4.242866984871545,0.8980068437225602,Virginica
6.986744342478022,2.3712103504281012,3.3918719106788977,1.2777466789645042,Virginica
6.07179339065793,3.2657329714311243,3.4318784107455613,1.3391198527452048,Setosa
7.3557633511184335,3.1078031022870447,2.2531340499264343,0.6845321666276918,Setosa
7.300251321324527,2.9285182585576277,5.190963009210863,0.9241397332013149,Virginica
5.986564053283869,3.716304938163496,4.840008470598403,0.8966668857219687,Versicolor
4.9045247676812895,2.698821212145813,5.59957702013984,1.3685909633884878,Setosa
7.095373035023194,3.27782881430288,4.3401823289215695,2.131674532762405,Versicolor
4.420685537765844,3.3639626724400093,5.821675442271505,0.16409412972700044,Virginica
4.306974961469996,3.235184499156052,3.479055818058699,0.8173859677110575,Virginica
4.1548532342220765,3.0936601692510317,3.397569358970532,1.6734978687606414,Setosa
4.718946575427988,3.0283512038351668,5.1511260252327125,0.4110925670046739,Virginica
4.849823585994948,2.289310067237733,6.079570137328076,-0.2499808809166874,Setosa
5.290843536488505,2.7549763861907044,3.8213533521036918,2.1417926938305656,Virginica
6.653794896204555,2.8123088552666315,4.0536397162684175,0.20123594365358727,Versicolor
3.8799622241328375,2.80560182170808,4.519789798079843,1.4842328671065914,Versicolor
5.204696677019566,2.228056892308365,4.980732351930559,2.2990034986820715,Setosa
5.491970010921255,3.6798105043940943,1.5426214546583967,0.3225993577623329,Versicolor
3.84658888081546,2.765451871826652,4.88360548779665,1.6501808207265911,Setosa
4.48319502450711,3.0688731437294123,5.305735371190794,0.9051117445952688,Versicolor
3.974952418269497,2.848010638545193,4.52781765310236,1.935660207278504,Virginica
3.9330709867549785,4.3658746664642205,2.286767802321,0.7716649543803558,Versicolor
3.7529301809852393,2.913933281401273,5.535828523645604,1.0698811368866128,Versicolor
5.5143969922251665,4.1220849151330405,5.021577347633112,2.101376590625033,Versicolor
3.9295139184311116,3.689624749577657,5.037781855133617,2.1332996771153483,Virginica
4.655074095263233,3.4840324958013396,4.246622004810282,2.229506352906399,Virginica
7.2332982349715795,2.185342747415476,2.8893605274276837,2.1170951378614493,Versicolor
4.479659131755347,4.033125302670852,2.6076297105657997,-0.12830078572381054,Virginica
4.2443969214877315,4.347578831531096,3.585867327819689,-0.31825688734819163,Setosa
7.204786579718098,3.7183095239124206,5.865054785116168,1.6368974273903936,Setosa
6.5185536801115065,2.1219719130695047,5.559605377603673,1.8492489775596423,Virginica
5.8568878985885755,3.6142147892341363,6.688596691104066,0.7812615273689224,Versicolor
4.881225131867417,2.5275346991311363,5.375427528677666,0.7717121720474851,Virginica
7.297647433628643,3.1512904392694114,1.7393812056783662,1.4340182492028248,Versicolor
4.901825176343403,2.97671557012358,4.475223993296564,1.8870261145992016,Versicolor
4.481341252895813,3.273094998417537,6.423351878903596,1.7248615549058348,Versicolor
5.795609819639308,3.58178748808223,4.811607249137596,1.2018022845803096,Setosa
5.043299549422583,2.6275238497681133,4.9674771230082255,0.14251813160175478,Setosa
5.796811354272633,2.1382629350665616,-0.005406621547406676,1.2949079505290306,Setosa
4.128001325428234,3.853058761675483,0.767309379275223,0.6920716371801745,Setosa
5.796208216660032,3.9088936368577007,3.7180942968340416,1.6309984247340998,Virginica
7.249602281845558,3.1081561023721545,2.8655199856473232,1.8306802251635717,Virginica
4.944581988725969,2.8045337013591736,6.976124305242197,1.2143004458922904,Versicolor
5.667260015555503,3.120783517307166,2.802975530537919,1.690478886293293,Versicolor
4.377475659943904,3.7520747017461646,2.8959569383718167,1.4473768663155482,Setosa
5.682821266670259,2.192823233584428,3.3150417948504596,0.580364978674945,Setosa
4.43103424305222,2.9461722614157333,5.20354542249952,1.7441058359450472,Setosa
5.108494773161026,3.3042019312507023,4.850724853923905,1.172069465838408,Virginica
6.617823923639668,2.0574217983329848,7.13100384728862,0.1673288533169528,Setosa
5.049044437807616,2.8777093861454635,5.041848244735083,0.7416052682038357,Versicolor
3.67267602631456,3.2006385811710465,1.5352829234513092,-0.26811745974181284,Setosa
4.03765418478462,4.023437474960926,6.447307340035219,-0.10008067271829796,Versicolor
5.852553426938013,2.6025971605132976,2.2446979724146243,1.2749604970963138,Versicolor
4.9259723581149295,2.309314008699253,4.6645421727501235,1.2823927093750689,Virginica
5.620676172607415,2.138694022668827,1.1072434627580798,2.2781717325133672,Setosa
4.162416870513984,4.147659939694819,4.008425681962667,1.1944834939433373,Setosa
4.811190716833794,2.9124246337887216,4.9696790114305225,1.5727268712564415,Setosa
5.176862655392423,2.5660365028947996,0.6259612148220977,0.917340911454024,Setosa
4.663349831433791,2.871563024183001,4.163026514446081,1.4165989518909328,Virginica
4.8550233562029375,2.467361969453136,1.048729067696775,0.3311988227814613,Versicolor
5.363080362278691,2.7210681839544426,1.3705114213863667,1.2217075607273995,Virginica
4.9548977898274265,3.6112108924419895,4.147518178129226,1.838664855420176,Setosa
5.1873805735117084,3.6300557251041647,4.376770078742114,1.6474789640491931,Setosa
4.8801898911264505,1.955280617491816,1.7370782749340468,0.005479198910291971,Versicolor
5.8913970387814905,3.577814467738378,5.170253693277012,0.6695505858452143,Setosa
5.737360543750508,2.9268104315111363,5.603972635098691,0.18173541712365787,Versicolor
6.980144281471975,3.2396380929908766,4.037604348154005,1.0288872179259716,Setosa
5.490143242841606,2.0386018426628767,3.5119498750943055,0.9392026913348848,Virginica
6.531593115781722,3.4923050889798555,1.9794790456236255,-0.2281162267634501,Setosa
3.806528762396416,2.2989161643732645,4.4432561470550915,1.19351735988483,Versicolor
5.610537328767411,2.9600409431070065,5.787788899929528,0.4236125612645085,Versicolor
4.649492615908713,3.6946730872347664,4.926653348208603,0.6064607834815074,Versicolor
5.785594713019022,2.409812629239579,4.415808754954099,1.27396257990678,Versicolor
4.782773222405725,2.2779641351601168,4.582563639848873,0.8549509125241647,Setosa
4.514992284965533,4.419869893762729,4.437975029209332,1.2299369367624895,Versicolor
4.5422980505757256,2.7403457813247685,5.286488388933677,-0.02492205837179212,Setosa
4.984012754527588,4.115800577999941,3.9316583498707143,2.2738215437694183,Virginica
3.9026822226833673,3.8165983491806217,4.6000337921364505,0.5980392200501758,Versicolor
4.150084131763681,3.0661678667719903,0.6919712514346379,0.9059061922911056,Versicolor
5.252848517612446,3.6000507500588466,4.12552533660015,0.616299608173775,Setosa
5.6755459835024045,2.6243524994279577,1.4260071738557671,1.520618793561631,Versicolor
5.24828875462105,3.6213103832535247,4.536023964617465,0.37585084632457977,Setosa
4.865150769882564,3.852860995268225,2.1018971874314296,0.6050058107651872,Virginica
3.8092031943740152,3.4946925708861767,3.5425436364790457,1.8638814009302365,Versicolor
4.2852830712680445,2.220533788617421,4.503678436530789,0.7654061063529571,Setosa
4.726753192935171,3.0450310779248406,4.1504252158094905,1.237080463149404,Virginica
5.833056531066954,3.4891345002613017,4.898712977423928,0.4492692142283796,Versicolor
4.176993578223136,2.795376194130767,5.739753314279112,0.6011307236807604,Versicolor
4.375950978679438,3.7262872572064576,4.422015605370086,2.033878830999849,Versicolor
6.58233333471815,3.0283430043631947,5.573935991478031,1.9052576706959696,Versicolor
5.398681768366791,2.5586656988482206,0.4019614222033865,1.2685118121096437,Setosa
5.355079514145369,2.5615126945203066,1.3208511259673714,1.3164806788945225,Setosa
5.91974236014522,2.444940870392513,6.160069636078684,1.6771014256947367,Setosa
5.240908996487604,2.9235227540820525,5.097530324435853,1.8640535182063516,Setosa
4.744834243932604,2.0643197392687966,3.9726622574886883,1.4950811261295454,Setosa
4.222313614337588,2.581250116611733,6.1259102607314375,0.8271175602455636,Versicolor
6.4195252930476565,4.125546565618263,5.679954417079732,1.2907920742350174,Setosa
6.174650509462883,3.5467850312632883,3.517649432919484,1.4021770101509958,Versicolor
7.250713962411008,3.0509263215789835,4.308680061756383,1.0601361729773444,Versicolor
4.140876118076086,4.266516528114617,5.576935035379213,1.2291301884465102,Setosa
5.61382155053529,4.151516668620274,4.265079167662407,1.8425865595045063,Versicolor
4.0775738394130565,2.5689755081566186,6.474576577005559,0.4820684510260294,Setosa
3.7255827851936667,3.4896977480070457,4.8515399469220215,1.0775053798658107,Versicolor
4.013342874912468,4.001610981448144,2.862392670965458,1.6565464879530338,Setosa
4.509463589068466,2.8021164585648917,4.465563710898424,2.3136817163996297,Setosa
3.9027669249717767,3.5538793083671654,3.1247665903448985,-0.29746487024503504,Versicolor
5.795064403122059,3.003746239972055,3.773696176589824,0.20044736189268064,Virginica
6.821464574996625,3.930411667028204,1.7026128960329174,0.12035092082477755,Versicolor
3.792542297022784,3.259538917711248,3.38899973052913,0.7037118367661974,Virginica
4.59288299073484,3.322678209571494,4.455569896178577,0.9368145429095692,Versicolor
5.207292322620793,2.962367526564352,5.318868925231816,0.4077295307633629,Setosa
5.115770399843409,3.0975872108288343,4.26783587596403,0.5040751222881033,Virginica
6.029147158198758,2.670889274668477,4.367820834716425,0.942742344947736,Versicolor
4.776997797387537,3.939118841438959,1.4655008610686349,0.177509957852715,Setosa
5.6800281997377455,2.6506475818626782,5.329857585926526,-0.20746137151366567,Versicolor
4.291541391722034,3.3960960669519062,3.2076947649307392,-0.04924795299368806,Virginica
5.211951947304816,3.0325551758164138,1.5322274204445852,0.2304777369914887,Virginica
4.372157397746844,2.4027305785165054,2.8888405776356025,1.432547972530234,Versicolor
4.3252555227187255,2.0998806897393107,4.240764081288192,-0.0932508723543955,Setosa
4.90944471935408,3.5429770233903835,3.663708814302432,0.3215475717369833,Versicolor
3.990587583741768,4.181323848859941,4.617371244718591,1.6861955968616005,Setosa
5.652804817440152,3.5361818275697265,0.5875025723162389,1.376576729689628,Setosa
7.071621871057322,2.221334651958737,6.654436110309078,0.5575642775724956,Setosa
4.971159721089004,3.1955919811121385,0.8285597265057095,2.9250780600333126,Virginica
3.990581059954403,2.817459712601608,4.2434978860827455,-0.0936180784384666,Versicolor
4.435635224301802,2.539454640512869,4.087737463099931,2.3132778590962633,Versicolor
5.111188923324762,3.279464561351185,6.7208006293082185,0.9495119690446672,Setosa
4.5841606122444505,2.5465424912900967,3.2147563782487385,1.5119353522779,Versicolor
4.086041715412671,2.0276304075996983,1.8042630310181782,1.3075318602189026,Virginica
4.403285794758709,2.155843698469712,5.333378497868655,1.84065786927488,Setosa
5.079271209323783,3.4781097158950827,0.8675115276202968,1.4132095956643254,Virginica
4.024013972936735,3.2452589868720563,5.406497542373893,0.4588765327479183,Setosa
5.422018677664183,2.8578733517605603,4.749676354371374,1.1124584668859976,Virginica
7.926969380735803,2.4261037669044323,3.4575504294597,0.19841475221581,Versicolor
4.3055638448735065,2.5223392699704528,4.452872003681295,0.7136093701507806,Versicolor
5.857543234566789,3.1146797419310115,2.2775481839233302,1.8634750887260343,Virginica
6.367871475278807,2.227939890891699,1.1295133382064972,1.299782573992904,Versicolor
7.423259862741995,3.2992655380296805,5.153865028520647,0.9790793170238856,Versicolor
4.801495494503821,3.2291845288864027,3.741728506142815,1.289182155490446,Versicolor
4.979390933340652,3.5059602295843506,2.6227201511183456,1.872847312505821,Versicolor
3.8585866605161434,3.663449906334747,6.317242542451464,1.0433218781415123,Versicolor
5.817356480975964,3.2503393741436235,1.310022209618102,1.252960668217419,Setosa
4.2846192255385604,3.1839108430716303,5.1659642581733065,0.943408093161486,Virginica
7.503320882124367,3.3935117493540976,7.5826499936722636,0.244512398071695,Versicolor
4.513411068634554,2.6894079702862665,1.6764461422470331,0.4167657906030311,Setosa
4.635302729609276,2.695176488141921,3.2610940907566186,0.7778003261189341,Virginica
5.095813933731637,4.07186752602487,3.0041894701109344,1.0602941745736565,Versicolor
5.082581136493243,3.257819269413188,2.4548153014068617,0.6209837678951848,Setosa
6.87652644246557,3.1795564816542368,4.891741095411211,1.4753309135325552,Versicolor
4.654958966458344,3.201028197421772,4.3788600237622575,0.35637637915811204,Setosa
4.862955389061998,3.810692619419948,4.755965853298068,0.8259066151186549,Setosa
4.571537265424291,3.3786200129189345,-0.5138624618028134,1.8149985406136333,Versicolor
5.906552930221799,2.440095025446841,4.361461193799326,0.05534454036076364,Setosa
4.646306640274738,3.5868945414446096,3.27467225410594,1.2735338079715317,Virginica
6.394984519276029,2.5503194112128,1.418340928270991,0.3828015279120771,Virginica
5.425730807833753,3.7181796864606715,3.814850463813429,0.1464902969970021,Setosa
4.7073073941773975,2.6119727106985,5.591367418756944,-0.0036412566661095385,Versicolor
5.789793736457863,3.279058051087974,0.4741561546688138,1.3992597783637488,Setosa
5.9277408237718925,2.8883925954014424,3.2288225470250174,1.5126460068957588,Virginica
7.481593494008186,2.996919450939441,4.532374195334572,0.5843299898336182,Versicolor
7.402953714282176,3.0995258223027937,4.16911794324091,1.7660203243749586,Virginica
4.6453705497683115,2.521491464352665,4.075170620177924,2.24853209553934,Versicolor
4.0586453377421945,3.2379857609058837,3.2985369048411117,2.069571574418507,Versicolor
4.4767616611130014,2.358449532636416,4.627421539687782,1.379385449636763,Virginica
4.9502496056376435,3.7181748587339003,3.601058380245839,1.059587476524697,Virginica
3.9436783441682715,4.015856978384971,0.6518747201961019,0.9070555559694022,Setosa
5.571227663032029,4.52780366516777,4.8553454135930245,0.35367785466482743,Versicolor
7.210707982034407,2.9587230134830733,0.2469416914346989,0.13720539027162074,Versicolor
4.504276215587383,4.0568957229656,3.22799279716362,1.152405501220231,Versicolor
6.10996228217059,3.17927969107114,2.049313034280324,0.0963183183439726,Virginica
3.800205822124508,3.2475286716174985,5.555816454447234,0.6359413219886365,Versicolor
4.194377867340532,3.4938900891032514,4.3351199004542496,0.9233530158315126,Setosa
5.099120107302936,3.192255850325408,4.951417193896099,0.07415845976540528,Versicolor
4.548906101866383,3.250885269348264,2.1530914159750782,1.2156079156307642,Virginica
6.526470870802108,2.2646674187074143,5.065155664695448,1.3281794043610966,Virginica
5.916884518579142,3.278616896255472,1.8637266505549728,1.821021470059167,Virginica
4.518893905529698,3.6125789375025263,4.165316463337174,0.4019550082403687,Versicolor
4.312335643105585,4.215044214029893,2.166873777975641,1.673973402965856,Versicolor
4.035471668601472,2.920048100498439,0.8864936482533996,1.4118921757426788,Setosa
4.591407705738041,3.7309488533798314,3.1951860346352237,0.41879656814505184,Versicolor
4.482878139556911,4.463064303541824,4.497941359144686,2.159210789808007,Virginica
5.844005282993487,2.294919260981092,4.303947373473087,2.3198587169885423,Versicolor
5.204573392009912,2.8491235513622564,0.8410776439316329,1.6895112489344737,Setosa
5.315984336023585,3.861403575358007,0.4283413714919797,1.4712708992905277,Versicolor
4.0173326521490935,3.1568950123599913,1.0769109852040637,1.5955988101860543,Virginica
4.536132564447757,3.386349550242909,3.482468541066116,0.8734373082204059,Versicolor
5.766531526359987,3.72271616397212,0.4279306523870685,1.980102269505967,Versicolor
4.685863875957518,3.3441087237398137,6.008479961824124,0.17292288088114505,Setosa
4.467405480558427,2.625715284492032,1.1506864688985703,1.3040580188412094,Setosa
4.382553519355124,3.2636555646566268,6.7296419933706835,2.3135641423192004,Versicolor
6.200558040748624,2.7330149050205588,5.8562760114917864,0.8063440326817811,Versicolor
6.307529952075478,3.3059544166863817,5.250562128560747,1.5299611276179503,Setosa
3.781064495259283,4.28793186969686,3.4976825974533137,0.7528024365369929,Setosa
6.688504563680867,3.749436320667375,3.6888161812041096,0.9302547867180866,Setosa
6.7712953821795345,2.8999822234945105,4.4384755422241104,0.4027589621479504,Versicolor
5.005961980438032,3.18706114887354,2.5845321802907417,1.8260875757881907,Versicolor
6.531525821261057,3.1242812767507635,3.875702269387173,1.1203561962646305,Virginica
5.8758235284471825,2.1153748528352114,2.7802994813487705,2.1967746899824605,Setosa
5.493825057611859,3.783386731818674,5.656953268742693,0.4606591711152317,Versicolor
4.547181614349852,3.1943657941115133,3.5403833736740387,1.894255666979216,Virginica
4.38855071242417,3.957787376878811,1.1769276511082647,-0.14715448301613346,Versicolor
4.982630349372778,2.8385146962726746,3.3321578468642565,1.9370862696200937,Versicolor
5.41272411372236,2.867220110857795,5.416234646951999,1.1539670270791882,Setosa
7.400518138065362,3.005580421165157,3.6764546159869176,1.7924561003022468,Setosa
4.139608669919234,2.5735145368667918,5.193725820091673,0.06268623902364713,Setosa
5.772860519108518,3.0229146723198568,0.5390433786900707,1.6518391829564618,Setosa
5.078073978134385,3.609289485585491,6.793939362793221,0.24373946993211626,Virginica
6.5708444868062585,3.484705310522872,4.363788009300484,1.5239331055589822,Virginica
6.502348781500339,3.439704024605323,6.057517254727633,1.248211793131437,Versicolor
5.177915826454426,2.2092242118519665,2.0085941346584653,1.0359336190340953,Setosa
5.54136812055942,3.5084948145375625,3.0393294771951034,1.3141223549027583,Virginica
6.580126770368343,2.9802211133259098,5.243568974629013,0.5991243906832269,Versicolor
5.609566723979727,1.9170891558634788,1.3881566316862572,1.322490197791344,Setosa
6.065418174542508,2.9301074326170973,3.190883389833361,0.4933665244142298,Setosa
4.520401627638024,3.0957824775102765,5.01851633911749,1.2908023900417187,Versicolor
4.183644589002254,3.036081286317096,3.7092179823966553,1.4001974199029872,Setosa
5.3518355402363404,2.709983461809675,5.2880501971625,1.0259890246781809,Versicolor
5.8818956772212125,2.8539569294135014,2.9849302324684555,1.0278388708054496,Virginica
4.429266350150004,2.0891538216346763,3.949422932768916,1.889057649504246,Versicolor
4.171307417728194,3.746579779668382,3.0923022754287914,1.992823147778832,Setosa
4.616646420948083,2.846226486346384,4.963274442471596,-0.16673423068713078,Setosa
4.979570941738509,4.2612829315140495,3.565135736216132,1.9667788697738435,Versicolor
3.874522561891201,2.8407432992490813,4.055563309500366,1.685865701607135,Virginica
5.129240387274471,2.9777945391285607,4.607336068073146,1.4427937362098957,Setosa
6.320804832650982,3.020344078204612,5.822958540937319,1.0002659991750495,Versicolor
7.8984579832334365,3.0015780368831795,2.428096737038178,1.572252481257002,Virginica
3.7493687278206838,2.9815094038829275,6.611337938149892,0.5888810819044004,Versicolor
4.4995732255052845,3.0626027396431073,5.896123995180568,1.087595074530669,Setosa
7.331797652306597,2.8598006654827555,3.804804463251815,1.2636591521734561,Versicolor
5.328445256544329,2.4742320699891525,6.366701259613554,1.3365643270916636,Setosa
4.43248370289467,2.780070928248666,0.7587406235337736,1.9725965407819857,Setosa
4.610428235589682,3.736879460132572,3.5005947582864763,0.9930103569446692,Setosa
5.1721409986063644,3.9718536687861823,3.367152999311605,1.1149950584639474,Versicolor
4.982809748165254,3.53942242496562,4.395784409585309,0.12119833592615348,Versicolor
